"HHId","SKU","IRIWeek","ARM","BNC","CLF","DWN","FNT","GEN","PRL","SNG","STP","TSN","B","F","L","S","LT","RG","ST","UN","LR","MD","SM","XL","Price","PriceCut","AveragePrice","Display","Feature"
9884,32,"658",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9500,32,"646",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9425,32,"651",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9654,32,"658",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9425,32,"663",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9294,32,"659",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9498,32,"657",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9345,32,"612",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9500,32,"667",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9363,32,"648",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9651,32,"650",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9760,32,"603",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9500,32,"616",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9500,32,"627",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9537,32,"654",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9778,32,"604",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9366,32,"663",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9310,32,"608",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9363,32,"617",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9512,32,"660",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9651,32,"668",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9751,32,"610",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9365,32,"636",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9394,32,"607",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9778,32,"638",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9349,32,"607",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9754,32,"648",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9633,32,"666",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9296,32,"656",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9685,32,"660",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9363,32,"665",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9425,32,"631",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9568,32,"649",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9345,32,"596",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9316,32,"657",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9345,32,"633",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9448,32,"603",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9751,32,"666",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9425,32,"599",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9310,32,"666",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9363,32,"629",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9425,32,"655",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9363,32,"657",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9868,32,"667",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9345,32,"637",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9500,32,"654",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9345,32,"642",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9757,32,"597",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9661,32,"646",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9639,32,"629",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9425,32,"657",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9846,32,"657",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9412,32,"651",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9425,32,"661",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9887,32,"608",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9425,32,"641",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9751,32,"650",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9703,32,"613",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9755,32,"666",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9356,32,"665",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9390,32,"666",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9345,32,"628",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9887,32,"630",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.79,0,1.79,0,0
9819,34,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,4,0
9653,34,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,4,0
9845,34,"592",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9859,34,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,4,0
9345,34,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,4,0
9443,34,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,4,0
9841,34,"627",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9769,34,"600",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9283,34,"655",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.69,0,5.218,0,0
9841,34,"600",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9359,34,"614",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0.899999999999999,5.218,0,0
9563,34,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,4,0
9841,34,"596",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9527,34,"655",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.69,0,5.218,0,0
9489,34,"664",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.69,0,5.218,0,0
9298,34,"605",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0.699999999999999,5.218,0,0
9441,34,"602",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,0,4
9298,34,"622",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9714,34,"653",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.69,0,5.218,7,0
9414,34,"600",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9464,34,"615",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0.899999999999999,5.218,0,0
9567,34,"596",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9298,34,"636",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9632,34,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,4,0
9765,34,"655",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.69,0,5.218,0,0
9567,34,"648",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9302,34,"627",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,0,5.218,0,0
9520,34,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5.39,1.1,5.218,4,0
9891,35,"624",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"640",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"636",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9891,35,"636",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"640",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"623",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"636",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"606",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9311,35,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"606",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9891,35,"646",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"629",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,3
9504,35,"606",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9700,35,"593",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9504,35,"630",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9819,35,"666",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9765,35,"652",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9537,35,"647",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9891,35,"604",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9819,35,"654",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9686,35,"648",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9426,35,"666",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9628,35,"657",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9460,35,"604",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9891,35,"596",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9819,35,"656",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9883,35,"635",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9464,35,"648",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9307,35,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9307,35,"600",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9819,35,"638",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9818,35,"600",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.29,0,1.29,0,0
9577,36,"651",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9447,36,"617",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9859,36,"610",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9670,36,"645",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9577,36,"651",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9311,36,"664",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9298,36,"613",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9276,36,"592",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9321,36,"638",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9632,36,"592",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9576,36,"645",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9818,36,"604",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9447,36,"608",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9276,36,"663",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9808,36,"600",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9819,36,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9715,36,"593",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9818,36,"643",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9424,36,"639",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9447,36,"616",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9715,36,"627",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9424,36,"649",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9764,36,"592",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9447,36,"639",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9426,36,"601",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9659,36,"625",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9447,36,"654",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9598,36,"664",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9886,36,"600",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9576,36,"605",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9858,36,"637",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9447,36,"610",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9324,36,"600",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9447,36,"622",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9312,36,"631",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9612,36,"648",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9891,36,"658",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9598,36,"605",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9373,36,"613",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9367,36,"638",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9527,36,"638",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9718,36,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9311,36,"628",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9715,36,"630",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9842,36,"614",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9721,36,"618",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9710,36,"662",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.79,0,1.79,0,0
9479,37,"608",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.5,3.19,0,0
9689,37,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.69,3.19,4,0
9457,37,"635",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.3,3.19,0,1
9359,37,"620",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.5,3.19,2,0
9479,37,"658",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9607,37,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.69,3.19,4,0
9589,37,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.69,3.19,4,0
9276,37,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.19,4,0
9831,37,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.69,3.19,4,0
9407,37,"635",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.3,3.19,0,1
9554,37,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.19,4,0
9841,37,"659",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9838,37,"635",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.3,3.19,0,1
9522,37,"620",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.5,3.19,2,0
9575,37,"608",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.5,3.19,0,0
9808,37,"630",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9385,37,"620",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.5,3.19,2,0
9771,37,"635",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.3,3.19,0,1
9845,37,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.69,3.19,4,0
9841,37,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.69,3.19,4,0
9289,37,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.19,4,0
9838,37,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.69,3.19,4,0
9479,37,"652",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,2
9407,37,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.19,4,0
9841,37,"609",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9772,37,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.19,4,0
9520,37,"658",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9685,37,"620",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.5,3.19,2,0
9848,37,"593",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9276,37,"608",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.5,3.19,0,0
9503,37,"619",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9767,37,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.19,4,0
9532,37,"607",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.19,4,0
9831,37,"660",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.69,3.19,4,0
9841,37,"606",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9479,37,"625",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9479,37,"663",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9302,37,"663",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.19,0,0
9752,37,"620",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.5,3.19,2,0
